TGLREPLENISH,JAMREPLENISH,ATMID,TYPEATMCRM,TELLERID,CABANG,ESCROW,REFUNDDENOM50K,REFUNDDENOM100K,REFUNDTOTAL,REPLENISHDENOM50K,REPLENISHDENOM100K,REPLENISHTOTAL
1260818,122825,"ZZT8      ",CRM,"W23T      ",29004,0000000000000000000,2575000000,1980000000,4555000000,3000000000,7000000000,10000000000
1260818,121633,"ZZQC      ",CRM,"W41C      ",20029,0000000000000000000,3615000000,11120000000,14735000000,5000000000,10000000000,15000000000
1260818,95440,"ZZRQ      ",CRM,"W42Q      ",37006,0000000000000000000,2995000000,16160000000,19155000000,5000000000,10000000000,15000000000
1260818,92159,"ZZFM      ",CRM,"W29M      ",39016,0000000000000000000,1995000000,3540000000,5535000000,4000000000,4000000000,8000000000
1260818,144323,"4132      ",ATM50K,"Z2X7      ",47007,0000000800034806800,1870000000,0,1870000000,10000000000,0,10000000000
1260818,134225,"1057      ",ATM100K,"Z01H      ",47007,0000000800164118500,0,23180000000,23180000000,0,60000000000,60000000000
1260818,151723,"ZZTA      ",CRM,"W44A      ",8026,0000000000000000000,5055000000,9160000000,14215000000,6000000000,10000000000,16000000000
1260818,100423,"ZZGK      ",CRM,"W28K      ",28500,0000000000000000000,5265000000,34610000000,39875000000,5000000000,10000000000,15000000000
1260818,152502,"ZZRA      ",CRM,"W42A      ",39019,0000000000000000000,4290000000,10380000000,14670000000,2500000000,5000000000,7500000000
1260818,135659,"1261      ",ATM50K,"Z06U      ",47007,0000000800184550900,4145000000,0,4145000000,20000000000,0,20000000000
1260818,161047,"ZZRW      ",CRM,"W42W      ",27507,0000000000000000000,0,0,0,0,0,0
1260818,82453,"5270      ",ATM50K,"Z1OP      ",37004,0000000000000000000,14630000000,0,14630000000,10000000000,0,10000000000
1260818,120615,"4239      ",ATM50K,"Z30K      ",47007,0000000800164118500,5115000000,0,5115000000,30000000000,0,30000000000
1260818,172949,"6651      ",ATM50K,"Z26X      ",47007,0000000800184943800,825000000,0,825000000,10000000000,0,10000000000
1260818,115337,"ZZDH      ",CRM,"W26H      ",24026,0000000000000000000,590000000,2430000000,3020000000,5000000000,30000000000,35000000000
1260818,72849,"ZZEA      ",CRM,"W27A      ",44010,0000000000000000000,22785000000,47850000000,70635000000,1000000000,1000000000,2000000000
1260818,103205,"4289      ",ATM50K,"Z31T      ",47007,0000000800034997200,5760000000,0,5760000000,40000000000,0,40000000000
1260818,112544,"ZZM0      ",CRM,"W16M      ",47007,0000000800164118500,3490000000,32810000000,36300000000,14000000000,18000000000,32000000000
1260818,152427,"B652      ",ATM100K,"Z8FB      ",24051,0000000000000000000,0,19780000000,19780000000,0,20000000000,20000000000
1260818,184439,"H245      ",CRM,"W58W      ",47007,0000000800164118500,0,0,0,0,0,0
1260818,162448,"ZZOC      ",CRM,"W39C      ",9,0000000000000000000,380000000,2160000000,2540000000,1000000000,2000000000,3000000000
1260818,171448,"8156      ",ATM50K,"Z2JW      ",34070,0000000000000000000,13545000000,0,13545000000,15000000000,0,15000000000
1260818,152312,"ZZSI      ",CRM,"W43I      ",29003,0000000000000000000,1470000000,5780000000,7250000000,1990000000,4010000000,6000000000
1260818,123611,"ZZIN      ",CRM,"W32N      ",39057,0000000000000000000,1385000000,11520000000,12905000000,4000000000,6000000000,10000000000
1260818,93118,"5387      ",ATM50K,"Z3R8      ",47007,0000000800184550900,3900000000,0,3900000000,30000000000,0,30000000000
1260818,143204,"1025      ",ATM50K,"Z00N      ",24022,0000000000000000000,3990000000,0,3990000000,10000000000,0,10000000000
1260818,152918,"H345      ",CRM,"W62S      ",24051,0000000000000000000,0,0,0,0,0,0
1260818,93113,"3900      ",ATM100K,"Z1GZ      ",37005,0000000000000000000,0,22010000000,22010000000,0,20000000000,20000000000
1260818,124104,"4106      ",ATM50K,"Z2XF      ",24040,0000000000000000000,18955000000,0,18955000000,10000000000,0,10000000000
1260818,144352,"ZZHO      ",CRM,"W30O      ",32000,0000000000000000000,6520000000,15620000000,22140000000,2000000000,4000000000,6000000000
1260818,101005,"H367      ",CRM,"W63O      ",6,0000000000000000000,1175000000,450000000,1625000000,3000000000,3000000000,6000000000
1260818,91018,"ZZKO      ",CRM,"W35O      ",20038,0000000000000000000,13365000000,51360000000,64725000000,2000000000,4000000000,6000000000
1260818,113840,"B703      ",ATM100K,"Z9BB      ",67,0000000000000000000,0,13100000000,13100000000,0,20000000000,20000000000
1260818,163324,"ZZMT      ",CRM,"W37T      ",34019,0000000000000000000,6810000000,28850000000,35660000000,2000000000,2000000000,4000000000
1260818,152540,"ZZRN      ",CRM,"W42N      ",34013,0000000000000000000,11355000000,17110000000,28465000000,15000000000,10000000000,25000000000
1260818,115145,"H381      ",CRM,"WH4C      ",20036,0000000000000000000,1920000000,7610000000,9530000000,2000000000,4000000000,6000000000
1260818,131502,"6129      ",ATM50K,"Z1TR      ",47007,0000000800034805600,7825000000,0,7825000000,34000000000,0,34000000000
1260818,101711,"3816      ",ATM50K,"Z1EP      ",47007,0000000800164118500,9125000000,0,9125000000,30000000000,0,30000000000
1260818,95143,"ZZDA      ",CRM,"W26A      ",4006,0000000000000000000,7335000000,13440000000,20775000000,5000000000,10000000000,15000000000
1260818,112334,"3865      ",ATM100K,"Z1G1      ",27514,0000000000000000000,0,28370000000,28370000000,0,40000000000,40000000000
1260818,95640,"8337      ",ATM100K,"Z2OA      ",43504,0000000000000000000,0,10490000000,10490000000,0,10000000000,10000000000
1260818,163122,"4778      ",ATM50K,"Z3E6      ",47007,0000000800184943800,13630000000,0,13630000000,20000000000,0,0
1260818,152510,"3902      ",ATM50K,"Z1H1      ",47007,0000000800034997200,10025000000,0,10025000000,40000000000,0,40000000000
1260818,103940,"4159      ",ATM100K,"Z2YN      ",39083,0000000000000000000,0,9560000000,9560000000,0,20000000000,20000000000
1260818,92742,"H345      ",CRM,"W62S      ",24051,0000000000000000000,900000000,980000000,1880000000,1000000000,2000000000,3000000000
1260818,20939,"ZZUZ      ",CRM,"W45Z      ",47007,0000000800164118500,10250000000,23880000000,34130000000,20000000000,28000000000,48000000000
1260818,122119,"3704      ",ATM100K,"Z1BN      ",39047,0000000000000000000,0,11540000000,11540000000,0,20000000000,20000000000
1260818,134129,"ZZVD      ",CRM,"W46D      ",47007,0000000800164118500,13420000000,27870000000,41290000000,18500000000,28000000000,46500000000
1260818,114352,"H095      ",CRM,"W52B      ",12,0000000000000000000,3010000000,5000000000,8010000000,3000000000,5000000000,8000000000
1260818,93539,"1700      ",ATM100K,"Z0HZ      ",24014,0000000000000000000,0,15620000000,15620000000,0,20000000000,20000000000
1260818,101308,"A720      ",ATM50K,"Z6IJ      ",8014,0000000000000000000,5770000000,0,5770000000,10000000000,0,10000000000
1260818,100647,"ZZGM      ",CRM,"W28M      ",39031,0000000000000000000,6980000000,29440000000,36420000000,2000000000,4000000000,6000000000
1260818,151732,"3785      ",ATM100K,"Z1DU      ",29003,0000000000000000000,0,16000000000,16000000000,0,10000000000,10000000000
1260818,120407,"B020      ",ATM100K,"Z7HL      ",23024,0000000000000000000,0,16040000000,16040000000,0,20000000000,20000000000
1260818,141931,"ZZL8      ",CRM,"W23L      ",47007,0000000800164118500,0,0,0,0,0,0
1260818,114325,"ZZK4      ",CRM,"W20K      ",34023,0000000000000000000,2535000000,19640000000,22175000000,2500000000,5000000000,7500000000
1260818,85634,"1889      ",ATM50K,"Z0M1      ",37007,0000000000000000000,17625000000,0,17625000000,20000000000,0,20000000000
1260818,94734,"ZZTE      ",CRM,"W44E      ",8019,0000000000000000000,3410000000,18240000000,21650000000,5000000000,10000000000,15000000000
1260818,85534,"8969      ",ATM50K,"Z2TN      ",39061,0000000000000000000,11940000000,0,11940000000,10000000000,0,10000000000
1260818,165259,"4393      ",ATM50K,"Z34F      ",47007,0000000800035018400,0,0,0,30000000000,0,30000000000
1260818,150855,"6001      ",ATM100K,"Z46W      ",39042,0000000000000000000,0,13020000000,13020000000,0,10000000000,10000000000
1260818,143855,"A805      ",ATM50K,"Z6YD      ",47007,0000000800034805600,11355000000,0,11355000000,40000000000,0,40000000000
1260818,74546,"3458      ",ATM50K,"Z159      ",31012,0000000000000000000,9700000000,0,9700000000,10000000000,0,10000000000
1260818,150014,"ZZMP      ",CRM,"W37P      ",31011,0000000000000000000,3640000000,11910000000,15550000000,3000000000,6000000000,9000000000
1260818,100025,"H377      ",CRM,"W63Y      ",16,0000000000000000000,3705000000,10380000000,14085000000,4000000000,11000000000,15000000000
1260818,101336,"B645      ",ATM100K,"Z8EU      ",59,0000000000000000000,0,10170000000,10170000000,0,10000000000,10000000000
1260818,104609,"2960      ",ATM50K,"Z0TB      ",39069,0000000000000000000,2745000000,0,2745000000,10000000000,0,10000000000
1260818,73736,"ZZLJ      ",CRM,"W36J      ",31501,0000000000000000000,2930000000,12700000000,15630000000,2000000000,4000000000,6000000000
1260818,81416,"4320      ",ATM50K,"Z1MF      ",31500,0000000000000000000,7460000000,0,7460000000,5000000000,0,5000000000
1260818,72355,"4178      ",ATM100K,"Z2Z1      ",47007,0000000800164118500,0,27910000000,27910000000,0,35000000000,35000000000
1260818,203536,"B561      ",ATM50K,"Z8BP      ",47007,0000000800164118500,0,0,0,37500000000,0,37500000000
1260818,165547,"3429      ",ATM50K,"Z14J      ",27505,0000000000000000000,14035000000,0,14035000000,10000000000,0,10000000000
1260818,122040,"ZZQI      ",CRM,"W41I      ",16034,0000000000000000000,1885000000,10100000000,11985000000,5000000000,10000000000,15000000000
1260818,100801,"6213      ",ATM100K,"Z1VP      ",47007,0000000800164118500,0,24100000000,24100000000,0,50000000000,50000000000
1260818,94204,"8019      ",ATM50K,"Z2GG      ",31006,0000000000000000000,10980000000,0,10980000000,10000000000,0,10000000000
1260818,204919,"B667      ",ATM100K,"Z8ZQ      ",47007,0000000800178541700,0,90000000,90000000,0,38000000000,38000000000
1260818,115748,"3517      ",ATM50K,"Z16S      ",47007,0000000800034806800,8525000000,0,8525000000,26000000000,0,26000000000
1260818,121346,"4507      ",ATM50K,"Z37A      ",47007,0000000800164118500,33700000000,0,33700000000,30000000000,0,30000000000
1260819,224,"4778      ",ATM50K,"Z3E6      ",47007,0000000800184943800,0,0,0,20000000000,0,20000000000
1260818,210330,"4963      ",ATM100K,"Z3IU      ",47007,0000000800178541700,0,140000000,140000000,0,38000000000,38000000000
1260818,143402,"4089      ",ATM50K,"Z1LM      ",47007,0000000800164118500,9650000000,0,9650000000,30000000000,0,30000000000
1260818,161727,"H092      ",CRM,"W51Y      ",37003,0000000000000000000,4240000000,16160000000,20400000000,5000000000,20000000000,25000000000
1260818,132133,"4397      ",ATM50K,"Z34J      ",47007,0000000800184550900,7450000000,0,7450000000,20000000000,0,20000000000
1260818,92754,"B702      ",ATM50K,"Z9BA      ",47007,0000000800178538600,1320000000,0,1320000000,7000000000,0,7000000000
1260818,140045,"8091      ",ATM50K,"Z2IB      ",24011,0000000000000000000,3395000000,0,3395000000,20000000000,0,20000000000
1260818,120847,"4681      ",ATM50K,"Z3BQ      ",47007,0000000800184550900,7355000000,0,7355000000,20000000000,0,20000000000
1260818,120255,"A987      ",ATM50K,"Z7GF      ",12009,0000000000000000000,8365000000,0,8365000000,10000000000,0,10000000000
1260818,80024,"8153      ",ATM100K,"Z2JT      ",43501,0000000000000000000,0,9810000000,9810000000,0,10000000000,10000000000
1260818,101411,"A932      ",ATM50K,"Z7EA      ",24059,0000000000000000000,0,0,0,0,0,2000000000
1260818,101149,"1910      ",ATM50K,"Z0MM      ",34000,0000000000000000000,8240000000,0,8240000000,10000000000,0,10000000000
1260818,104556,"ZZSO      ",CRM,"W43O      ",39066,0000000000000000000,5150000000,10430000000,15580000000,5000000000,10000000000,15000000000
1260818,101237,"3452      ",ATM50K,"Z153      ",47007,0000000800034860600,23980000000,0,23980000000,40000000000,0,40000000000
1260818,94605,"6245      ",ATM50K,"Z1WH      ",47007,0000000800184550900,1340000000,0,1340000000,30000000000,0,30000000000
1260818,82421,"H075      ",CRM,"W51G      ",30000,0000000000000000000,30390000000,45770000000,76160000000,1000000000,2000000000,3000000000
1260819,2407,"ZZXZ      ",CRM,"W48Z      ",47007,0000000800164118500,14455000000,27920000000,42375000000,19500000000,28000000000,47500000000
1260818,102936,"ZZPW      ",CRM,"W40W      ",16,0000000000000000000,4440000000,10690000000,15130000000,5000000000,10000000000,15000000000
1260818,142818,"9710      ",ATM50K,"Z2WR      ",31013,0000000000000000000,11870000000,0,11870000000,15000000000,0,15000000000
1260818,121013,"ZZDG      ",CRM,"W26G      ",24030,0000000000000000000,2595000000,9050000000,11645000000,10000000000,10000000000,20000000000
1260818,81959,"ZZAZ      ",CRM,"W1AZ      ",34057,0000000000000000000,7005000000,22610000000,29615000000,5000000000,10000000000,15000000000
1260818,173523,"B523      ",ATM50K,"Z8AF      ",47007,0000000800164118500,2990000000,0,2990000000,32500000000,0,32500000000
1260818,65635,"ZZCF      ",CRM,"W25F      ",47007,0000000800164118500,10310000000,13630000000,23940000000,14000000000,14000000000,28000000000
1260818,170953,"2240      ",ATM100K,"Z0Q4      ",27505,0000000000000000000,0,25310000000,25310000000,0,20000000000,20000000000
1260818,105931,"4837      ",ATM50K,"Z3FP      ",47007,0000000800164118500,21870000000,0,21870000000,30000000000,0,30000000000
1260818,92655,"B656      ",ATM100K,"Z8FF      ",20042,0000000000000000000,0,26260000000,26260000000,0,20000000000,20000000000
1260818,120953,"3775      ",ATM50K,"Z1DK      ",24033,0000000000000000000,7695000000,0,7695000000,10000000000,0,10000000000
1260818,112405,"B051      ",ATM50K,"Z7IQ      ",47007,0000000800034806800,9470000000,0,9470000000,38000000000,0,38000000000
1260818,152955,"ZZKR      ",CRM,"W35R      ",39011,0000000000000000000,1000000000,3720000000,4720000000,2000000000,4000000000,6000000000
1260818,73955,"A741      ",ATM100K,"Z6VT      ",31012,0000000000000000000,0,25980000000,25980000000,0,20000000000,20000000000
1260818,74904,"6407      ",ATM50K,"Z20K      ",47007,0000000800164118500,13500000000,0,13500000000,30000000000,0,30000000000
1260818,163441,"ZZLB      ",CRM,"W36B      ",34019,0000000000000000000,5000000000,16670000000,21670000000,2000000000,2000000000,4000000000
1260818,92430,"H215      ",CRM,"W57S      ",34081,0000000000000000000,4130000000,22290000000,26420000000,2500000000,5000000000,7500000000
1260818,153158,"ZZB4      ",CRM,"W20B      ",39041,0000000000000000000,890000000,4070000000,4960000000,1000000000,2000000000,3000000000
1260818,90705,"ZZQA      ",CRM,"W41A      ",23041,0000000000000000000,3805000000,4770000000,8575000000,5000000000,10000000000,15000000000
1260818,143125,"B526      ",ATM50K,"Z8AI      ",47007,0000000800164118500,6610000000,0,6610000000,30000000000,0,30000000000
1260818,100038,"ZZEB      ",CRM,"W27B      ",34000,0000000000000000000,7800000000,15420000000,23220000000,5000000000,5000000000,10000000000
1260818,121936,"ZZSP      ",CRM,"W43P      ",39013,0000000000000000000,3510000000,9770000000,13280000000,3000000000,7000000000,10000000000
1260818,112226,"ZZAJ      ",CRM,"W1AJ      ",29029,0000000000000000000,8440000000,8900000000,17340000000,10000000000,10000000000,20000000000
1260818,111301,"H133      ",CRM,"W54O      ",24026,0000000000000000000,3500000000,1500000000,5000000000,10000000000,20000000000,30000000000
1260818,151108,"ZZFH      ",CRM,"W29H      ",39051,0000000000000000000,12930000000,31290000000,44220000000,2000000000,4000000000,6000000000
1260818,220020,"6409      ",ATM50K,"Z4AB      ",47007,0000000800164118500,5695000000,0,5695000000,30000000000,0,30000000000
1260819,3218,"ZZ5L      ",CRM,"W11L      ",47007,0000000800034997200,635000000,23690000000,24325000000,3000000000,33600000000,36600000000
1260818,221305,"1673      ",ATM50K,"Z0HC      ",47007,0000000800034997200,5855000000,0,5855000000,22800000000,0,22800000000
1260818,150802,"1904      ",ATM50K,"Z0MG      ",47007,0000000800164118500,6700000000,0,6700000000,33500000000,0,33500000000
1260818,72519,"ZZGZ      ",CRM,"W28Z      ",31013,0000000000000000000,12225000000,20080000000,32305000000,3000000000,6000000000,9000000000
1260818,61735,"H378      ",CRM,"W63Z      ",43506,0000000000000000000,0,0,0,0,0,0
1260818,94340,"8175      ",ATM100K,"Z2KD      ",43505,0000000000000000000,0,12290000000,12290000000,0,20000000000,20000000000
1260818,114227,"ZZNZ      ",CRM,"W38Z      ",4021,0000000000000000000,1730000000,4300000000,6030000000,2000000000,4000000000,6000000000
1260818,161803,"6763      ",ATM50K,"Z29T      ",47007,0000000800164118500,10570000000,0,10570000000,36500000000,0,36500000000
1260818,113349,"4900      ",ATM100K,"Z1NU      ",34070,0000000000000000000,0,24920000000,24920000000,0,20000000000,20000000000
1260818,90456,"B659      ",ATM100K,"Z8FI      ",27528,0000000000000000000,0,20230000000,20230000000,0,30000000000,30000000000
1260818,95806,"H374      ",CRM,"W63V      ",39000,0000000000000000000,3360000000,13880000000,17240000000,5000000000,15000000000,20000000000
1260818,111235,"3397      ",ATM100K,"Z13N      ",47007,0000000800184943800,0,5810000000,5810000000,0,20000000000,20000000000
1260818,95217,"ZZHP      ",CRM,"W30P      ",45502,0000000000000000000,7140000000,51760000000,58900000000,2000000000,4000000000,6000000000
1260819,1910,"B612      ",ATM50K,"Z8DN      ",47007,0000000800178541700,3640000000,0,3640000000,27000000000,0,27000000000
1260818,220055,"6525      ",ATM50K,"Z4AX      ",47007,0000000800035018400,9750000000,0,9750000000,40000000000,0,40000000000
1260818,122950,"2780      ",ATM100K,"Z0SM      ",23037,0000000000000000000,0,12130000000,12130000000,0,10000000000,10000000000
1260818,150159,"8060      ",ATM50K,"Z2HJ      ",29011,0000000000000000000,8095000000,0,8095000000,10000000000,0,10000000000
1260818,135108,"ZZNO      ",CRM,"W38O      ",47007,0000000800164118500,3965000000,27070000000,31035000000,5500000000,28000000000,33500000000
1260818,81221,"ZZQG      ",CRM,"W41G      ",24035,0000000000000000000,1030000000,12780000000,13810000000,5000000000,10000000000,15000000000
1260818,143450,"1980      ",ATM50K,"Z0O4      ",32000,0000000000000000000,9685000000,0,9685000000,10000000000,0,10000000000
1260818,110853,"9314      ",ATM100K,"Z2UL      ",24026,0000000000000000000,0,19230000000,19230000000,0,80000000000,80000000000
1260818,224518,"B570      ",ATM50K,"Z8BY      ",47007,0000000800184943800,3435000000,0,3435000000,20000000000,0,20000000000
1260818,125531,"1958      ",ATM50K,"Z0NK      ",47007,0000000800164118500,29645000000,0,29645000000,33000000000,0,33000000000
1260818,122315,"A968      ",ATM100K,"Z7FM      ",20029,0000000000000000000,0,13820000000,13820000000,0,20000000000,20000000000
1260818,181247,"1583      ",ATM50K,"Z0EX      ",47007,0000000800034805600,1180000000,0,1180000000,20000000000,0,20000000000
1260818,75931,"3647      ",ATM50K,"Z1A2      ",24015,0000000000000000000,9635000000,0,9635000000,10000000000,0,10000000000
1260818,122157,"6468      ",ATM50K,"Z225      ",47007,0000000800164118500,5790000000,0,5790000000,30000000000,0,30000000000
1260818,133139,"6066      ",ATM50K,"Z47D      ",47007,0000000800164118500,10500000000,0,10500000000,34500000000,0,34500000000
1260818,114617,"B660      ",ATM50K,"Z8FJ      ",27528,0000000000000000000,8285000000,0,8285000000,15000000000,0,15000000000
1260818,174145,"ZZTG      ",CRM,"W44G      ",47007,0000000800164118500,5065000000,5580000000,10645000000,5000000000,5000000000,10000000000
1260818,105909,"B006      ",ATM100K,"Z7GX      ",8026,0000000000000000000,0,19370000000,19370000000,0,10000000000,10000000000
1260818,91913,"3005      ",ATM100K,"Z0TM      ",39066,0000000000000000000,0,46040000000,46040000000,0,20000000000,20000000000
1260818,73158,"3425      ",ATM50K,"Z14F      ",31501,0000000000000000000,9355000000,0,9355000000,10000000000,0,10000000000
1260818,90359,"H350      ",CRM,"W62X      ",27528,0000000000000000000,8445000000,31400000000,39845000000,1000000000,2000000000,3000000000
1260818,92525,"H402      ",CRM,"W64X      ",24017,0000000000000000000,1360000000,4340000000,5700000000,2000000000,4000000000,6000000000
1260818,92839,"6985      ",ATM50K,"Z2FL      ",43500,0000000000000000000,9050000000,0,9050000000,10000000000,0,10000000000
1260818,181607,"ZZSX      ",CRM,"W43X      ",23024,0000000000000000000,0,0,0,0,0,0
1260818,121050,"2315      ",ATM100K,"Z0QI      ",47007,0000000800164118500,0,3290000000,3290000000,0,10000000000,10000000000
1260818,111034,"ZZKX      ",CRM,"W35X      ",34041,0000000000000000000,6255000000,5810000000,12065000000,5000000000,10000000000,15000000000
1260818,92938,"ZZGS      ",CRM,"W28S      ",27000,0000000000000000000,4640000000,17140000000,21780000000,2000000000,4000000000,6000000000
1260818,120626,"A737      ",ATM50K,"Z6VP      ",29004,0000000000000000000,7475000000,0,7475000000,10000000000,0,10000000000
1260818,102750,"ZZEH      ",CRM,"W27H      ",29000,0000000000000000000,5900000000,18940000000,24840000000,2000000000,4000000000,6000000000
1260818,161151,"ZZ8T      ",CRM,"W14T      ",47007,0000000800034862000,6075000000,17900000000,23975000000,10000000000,20000000000,30000000000
1260818,92704,"ZZGC      ",CRM,"W28C      ",34006,0000000000000000000,2640000000,11410000000,14050000000,5000000000,5000000000,10000000000
1260818,121550,"ZZC6      ",CRM,"W22C      ",24033,0000000000000000000,645000000,7490000000,8135000000,2000000000,4000000000,6000000000
1260818,91032,"2250      ",ATM100K,"Z0Q5      ",27512,0000000000000000000,0,23100000000,23100000000,0,20000000000,20000000000
1260818,174555,"ZZE9      ",CRM,"W24E      ",47007,0000000800034858700,2790000000,2710000000,5500000000,5000000000,10000000000,15000000000
1260818,94428,"ZZNW      ",CRM,"W38W      ",13,0000000000000000000,4060000000,8320000000,12380000000,5000000000,10000000000,15000000000
1260818,105417,"ZZIB      ",CRM,"W31B      ",24049,0000000000000000000,9565000000,31580000000,41145000000,2000000000,4000000000,6000000000
1260818,100723,"2055      ",ATM100K,"Z0PB      ",23020,0000000000000000000,0,22780000000,22780000000,0,20000000000,20000000000
1260818,100343,"1220      ",ATM100K,"Z05S      ",39034,0000000000000000000,0,8700000000,8700000000,0,20000000000,20000000000
1260818,152105,"ZZKG      ",CRM,"W35G      ",47007,0000000800034805600,7445000000,28010000000,35455000000,9500000000,28000000000,37500000000
1260818,190040,"ZZI2      ",CRM,"W18I      ",47007,0000000800034806800,4735000000,3600000000,8335000000,13000000000,14000000000,27000000000
1260818,164549,"1589      ",ATM50K,"Z0F3      ",27500,0000000000000000000,16275000000,0,16275000000,20000000000,0,20000000000
1260818,94250,"ZZF7      ",CRM,"W23F      ",27527,0000000000000000000,12760000000,47570000000,60330000000,2000000000,4000000000,6000000000
1260818,164428,"H152      ",CRM,"W55H      ",36,0000000000000000000,5030000000,13940000000,18970000000,10000000000,20000000000,30000000000
1260818,104513,"ZZFW      ",CRM,"W27W      ",34047,0000000000000000000,8320000000,26550000000,34870000000,5000000000,10000000000,15000000000
1260818,131435,"H378      ",CRM,"W63Z      ",43506,0000000000000000000,1995000000,4000000000,5995000000,2000000000,4000000000,6000000000
1260818,122701,"H310      ",CRM,"W61J      ",47007,0000000800034997200,1850000000,1480000000,3330000000,20000000000,10000000000,30000000000
1260818,115002,"H361      ",CRM,"W63I      ",29019,0000000000000000000,5255000000,9860000000,15115000000,5000000000,20000000000,25000000000
1260818,91341,"A265      ",ATM100K,"Z4JN      ",47007,0000000800166213800,0,11250000000,11250000000,0,40000000000,40000000000
1260818,164423,"H393      ",CRM,"W64O      ",39085,0000000000000000000,380000000,3150000000,3530000000,1000000000,4000000000,5000000000
1260818,160446,"1575      ",ATM100K,"Z0ER      ",29017,0000000000000000000,0,20750000000,20750000000,0,20000000000,20000000000
1260818,142707,"6963      ",ATM100K,"Z2F3      ",24022,0000000000000000000,0,23300000000,23300000000,0,20000000000,20000000000
1260818,101221,"2600      ",ATM50K,"Z0RU      ",39031,0000000000000000000,12920000000,0,12920000000,10000000000,0,10000000000
1260818,93007,"ZZRR      ",CRM,"W42R      ",24017,0000000000000000000,2630000000,5910000000,8540000000,2000000000,4000000000,6000000000
1260818,113357,"ZZQH      ",CRM,"W41H      ",24032,0000000000000000000,2700000000,6740000000,9440000000,10000000000,3000000000,13000000000
1260818,104542,"ZZIH      ",CRM,"W32H      ",40,0000000000000000000,1090000000,8190000000,9280000000,2000000000,8000000000,10000000000
1260818,154255,"2670      ",ATM50K,"Z0S6      ",29014,0000000000000000000,14315000000,0,14315000000,20000000000,0,20000000000
1260818,150648,"4233      ",ATM50K,"Z30E      ",47007,0000000800164118500,25340000000,0,25340000000,30000000000,0,30000000000
1260818,150122,"A926      ",ATM50K,"Z7EF      ",29036,0000000000000000000,6000000000,0,6000000000,0,0,0
1260818,123607,"A970      ",ATM50K,"Z7FO      ",20029,0000000000000000000,11615000000,0,11615000000,15000000000,0,15000000000
1260818,153516,"ZZKS      ",CRM,"W35S      ",30500,0000000000000000000,14545000000,57060000000,71605000000,1000000000,2000000000,3000000000
1260818,152440,"ZZL5      ",CRM,"W21L      ",20022,0000000000000000000,785000000,820000000,1605000000,1000000000,2000000000,3000000000
1260818,194707,"1935      ",ATM100K,"Z0N6      ",47007,0000000800178541700,0,20000000,20000000,0,30000000000,30000000000
1260818,114655,"A826      ",ATM50K,"Z6YZ      ",20041,0000000000000000000,5820000000,0,5820000000,8000000000,0,8000000000
1260818,84917,"8571      ",ATM100K,"Z2R4      ",37007,0000000000000000000,0,23920000000,23920000000,0,30000000000,30000000000
1260818,111605,"A736      ",ATM50K,"Z6VO      ",27004,0000000000000000000,5880000000,0,5880000000,10000000000,0,10000000000
1260818,101112,"6547      ",ATM100K,"Z249      ",20038,0000000000000000000,0,20120000000,20120000000,0,10000000000,10000000000
1260818,91646,"ZZRC      ",CRM,"W42C      ",29021,0000000000000000000,6170000000,18880000000,25050000000,2000000000,2000000000,4000000000
1260818,193355,"4795      ",ATM50K,"Z3EL      ",47007,0000000800034806800,19260000000,0,19260000000,40000000000,0,40000000000
1260818,120647,"8568      ",ATM100K,"Z2R1      ",24030,0000000000000000000,0,390000000,390000000,0,20000000000,20000000000
1260818,95320,"H093      ",CRM,"W51Z      ",12007,0000000000000000000,4140000000,7540000000,11680000000,5000000000,10000000000,15000000000
1260818,85001,"ZZKU      ",CRM,"W35U      ",8037,0000000000000000000,1880000000,11720000000,13600000000,2000000000,4000000000,6000000000
1260818,132500,"B561      ",ATM50K,"Z8BP      ",47007,0000000800164118500,22215000000,0,22215000000,37500000000,0,0
1260818,102640,"1090      ",ATM50K,"Z02C      ",34041,0000000000000000000,15120000000,0,15120000000,10000000000,0,10000000000
1260818,102301,"1031      ",ATM50K,"Z00S      ",47007,0000000800164118500,6240000000,0,6240000000,30000000000,0,30000000000
1260818,215719,"H122      ",CRM,"W53D      ",47007,0000000800164118500,810000000,22690000000,23500000000,13500000000,28000000000,41500000000
1260818,94504,"ZZOU      ",CRM,"W39U      ",4004,0000000000000000000,3330000000,770000000,4100000000,5000000000,5000000000,10000000000
1260818,90622,"ZZT6      ",CRM,"W22T      ",24038,0000000000000000000,10615000000,24170000000,34785000000,2000000000,4000000000,6000000000
1260818,142940,"1595      ",ATM100K,"Z0F8      ",32000,0000000000000000000,0,16560000000,16560000000,0,20000000000,20000000000
1260818,95815,"8176      ",ATM100K,"Z2KE      ",43505,0000000000000000000,0,5340000000,5340000000,0,10000000000,10000000000
1260818,215649,"H167      ",CRM,"W55W      ",47007,0000000800164118500,610000000,1050000000,1660000000,10000000000,15000000000,25000000000
1260818,90630,"H369      ",CRM,"W63Q      ",14,0000000000000000000,2805000000,19970000000,22775000000,5000000000,10000000000,15000000000
1260818,104734,"1210      ",ATM100K,"Z05I      ",16013,0000000000000000000,0,32550000000,32550000000,0,20000000000,20000000000
1260818,100750,"8681      ",ATM100K,"Z2S2      ",43501,0000000000000000000,0,6580000000,6580000000,0,10000000000,10000000000
